id,Exited
165612,0.008775650680199167
165613,0.4560983645725816
165614,0.2200130447547397
165615,0.5960399224200119
165616,0.030926397405239094
165617,0.11151976568198699
165618,0.8277171243203298
165619,0.8762347180441499
165620,0.11048328521096344
165621,0.017952254934874144
165622,0.028658402223261624
165623,0.0026100217160414984
165624,0.009783265568562736
165625,0.380445827183253
165626,0.014563472820856242
165627,0.17278018288795266
165628,0.008713264024798374
165629,0.5375827139452776
165630,0.23221840941906485
165631,0.019959447551206794
165632,0.052544422172091834
165633,0.02611663134488073
165634,0.0031661673674567028
165635,0.04244053732131329
165636,0.01678897767634522
165637,0.08142175168771147
165638,0.03740186533212589
165639,0.05929342995400296
165640,0.4344019515570123
165641,0.00971349429661346
165642,0.024431862767379013
165643,0.17153745976612284
165644,0.003877351279228061
165645,0.20908776180328964
165646,0.003170445218105434
165647,0.012587722825137551
165648,0.23311333353949149
165649,0.006345377850329297
165650,0.7540601346792956
165651,0.027540508479668806
165652,0.12398501402576305
165653,0.21680565989105852
165654,0.006838702949736734
165655,0.012291612345920787
165656,0.3632824016184729
165657,0.6631516646802551
165658,0.120243221463191
165659,0.9390031621063356
165660,0.041950558192952035
165661,0.9717801138233699
165662,0.6498375273046051
165663,0.046285542729618594
165664,0.03369249335734788
165665,0.01257219460382868
165666,0.2215292793638924
165667,0.7070486767295211
165668,0.01713742657703639
165669,0.5097121450655943
165670,0.004843990015166279
165671,0.005024024760299036
165672,0.02637550909970296
165673,0.9382445729522079
165674,0.4523451213783668
165675,0.031016225094171297
165676,0.43270627642791293
165677,0.02293485304211195
165678,0.29943032879855597
165679,0.014278711465493555
165680,0.006265827171763237
165681,0.1036645624751074
165682,0.001778844653531506
165683,0.025547653370131686
165684,0.6887780861490425
165685,0.05359151346323545
165686,0.018369201355262786
165687,0.045942462698892336
165688,0.6480250855711187
165689,0.02390605965020749
165690,0.17851308500567892
165691,0.007249969276551809
165692,0.48385312962819976
165693,0.008658881626968509
165694,0.006916813185474703
165695,0.008364202580959382
165696,0.06933692159082697
165697,0.0056503019616517556
165698,0.05253298803915805
165699,0.08774687783406684
165700,0.06452194772905544
165701,0.5911107650281371
165702,0.07694757675594847
165703,0.2373001068058896
165704,0.007372163888358786
165705,0.019029668159671435
165706,0.16205186355621565
165707,0.010322696804214401
165708,0.16534822893065967
165709,0.2405324983981944
165710,0.3266769960980257
165711,0.03099865602023525
165712,0.010254184913303047
165713,0.032068427920319956
165714,0.6010030827264986
165715,0.004001129462377668
165716,0.7218689033356641
165717,0.9697910916465527
165718,0.19428390879065122
165719,0.007225155830363579
165720,0.016578064628882005
165721,0.22585387584671324
165722,0.054602042024876216
165723,0.04751605043143413
165724,0.47503882998238495
165725,0.006988301027387135
165726,0.6598709888653265
165727,0.036443703763529234
165728,0.030067056352136877
165729,0.7422086835588455
165730,0.023434756012551274
165731,0.1874192465451227
165732,0.3054038590011292
165733,0.01585133501337156
165734,0.11341875890343867
165735,0.012422054772060284
165736,0.12285104140678205
165737,0.8061495087881585
165738,0.01951101118742803
165739,0.43535643543949154
165740,0.3691189450333371
165741,0.03602070764138177
165742,0.10034277542582921
165743,0.18249032816597005
165744,0.01724502626825578
165745,0.1990094151046324
165746,0.6062716033829341
165747,0.013869628350595391
165748,0.7689473871258867
165749,0.2025138656055137
165750,0.0367105595113056
165751,0.17952655820020708
165752,0.028658311626739864
165753,0.23795721184306834
165754,0.25447498898584653
165755,0.020139687800875297
165756,0.22390998793499706
165757,0.027044571481685258
165758,0.05784854069505909
165759,0.23204556448175295
165760,0.250978566499356
165761,0.9053223734781106
165762,0.8608421110002146
165763,0.13495168838273336
165764,0.016250012130659148
165765,0.5188463860843786
165766,0.03313159455716113
165767,0.08982267829767812
165768,0.30525268791650195
165769,0.05205600017848324
165770,0.17469176877352224
165771,0.11760653983274791
165772,0.2607472266075796
165773,0.14720395143531634
165774,0.015866377989435444
165775,0.020224758590116458
165776,0.24076695894520955
165777,0.10671495840692713
165778,0.0431189816173527
165779,0.04330971038732093
165780,0.8645061760440393
165781,0.2599132265654859
165782,0.052064006032412
165783,0.9419400363351069
165784,0.5937239623079199
165785,0.06378818222561744
165786,0.048126524638198
165787,0.004407795931245959
165788,0.04023998531708903
165789,0.14983094066032612
165790,0.6496827769849091
165791,0.08812522053999239
165792,0.03587873723272237
165793,0.03390183143691353
165794,0.01330760443887367
165795,0.11084449091036923
165796,0.04529052235716162
165797,0.008184753421360292
165798,0.09139464814873366
165799,0.08695191186145945
165800,0.0759828649907774
165801,0.5194447888900002
165802,0.011866073020711765
165803,0.08344937466131705
165804,0.09980081927508418
165805,0.9261398748246774
165806,0.003724428292116652
165807,0.0031746436934841846
165808,0.5004374241113281
165809,0.05537132027934151
165810,0.04977977731144968
165811,0.016974287263128187
165812,0.9702999423894042
165813,0.4752858798767653
165814,0.014301844414445462
165815,0.00935759551195464
165816,0.022272464585281822
165817,0.003373046810787609
165818,0.2400541816972769
165819,0.9739912305448402
165820,0.09632702751504016
165821,0.2725648693369617
165822,0.009706515874270575
165823,0.006876014270362374
165824,0.10088806429046
165825,0.1166964840438286
165826,0.06835079196924286
165827,0.894069115384091
165828,0.003306108731482741
165829,0.4614124472962782
165830,0.366453810220419
165831,0.1080396722872476
165832,0.010130544354372736
165833,0.010488187314298679
165834,0.06489268504927526
165835,0.17500650113064828
165836,0.008635862705674523
165837,0.07976385456010497
165838,0.013095731680853817
165839,0.06484351672842938
165840,0.17816681667616105
165841,0.03110932643488285
165842,0.04356928503094404
165843,0.03538326723619941
165844,0.05321855396580126
165845,0.13796351211609478
165846,0.018359910951491677
165847,0.014942384966475536
165848,0.010409569770851024
165849,0.6032719431200306
165850,0.041403747523847394
165851,0.03996891140942913
165852,0.371826312374965
165853,0.004858710040575817
165854,0.08375035786360713
165855,0.052503442815510136
165856,0.01269027225052397
165857,0.09935053820979435
165858,0.023227411001739768
165859,0.0052436445825668875
165860,0.0026899845184549607
165861,0.05832290130550068
165862,0.002671667077958096
165863,0.006989829504332523
165864,0.04317627612216412
165865,0.14639156279714993
165866,0.029163918773624148
165867,0.5799706963451073
165868,0.02941799885188759
165869,0.007030840602167886
165870,0.9345796615627009
165871,0.6361113086869707
165872,0.15988385093184676
165873,0.018802241602924354
165874,0.01469088638630239
165875,0.7931156246782207
165876,0.5453486801128042
165877,0.30085198826270465
165878,0.027460695989747742
165879,0.00523737750568982
165880,0.1743301746885268
165881,0.9677930351144228
165882,0.5516324624394434
165883,0.010270819055808737
165884,0.8989815838320011
165885,0.5309821751539268
165886,0.0050300938698073176
165887,0.7780944640391495
165888,0.8091236831637673
165889,0.006668208807956931
165890,0.3012217468428612
165891,0.06481010494678482
165892,0.04079598818836956
165893,0.6928963997738657
165894,0.016414486465963635
165895,0.01632251729905751
165896,0.7081819610685145
165897,0.060907773111197515
165898,0.009150952217939415
165899,0.23686722367567636
165900,0.02668961607380052
165901,0.05781623669109385
165902,0.07282595747957146
165903,0.06821872894754603
165904,0.016004676978398785
165905,0.11777295526863216
165906,0.05488772658526937
165907,0.04043185775412692
165908,0.10238483682305488
165909,0.03459956106432313
165910,0.3278886711635952
165911,0.03104728689690569
165912,0.4619347751182136
165913,0.03939284457212634
165914,0.30660617287928094
165915,0.10741879083093893
165916,0.2253458372192701
165917,0.024519615191793093
165918,0.40738116472896707
165919,0.01385171875519782
165920,0.9932455092440845
165921,0.023526886132891354
165922,0.026147306343967773
165923,0.9070409179254046
165924,0.032484516698222464
165925,0.11233637837307202
165926,0.07513260236055688
165927,0.007590858974568776
165928,0.35496390394006305
165929,0.06283067071542048
165930,0.9390945089563107
165931,0.07323630012951418
165932,0.8291232096212283
165933,0.06336201419666539
165934,0.06374302825060399
165935,0.039451758668513345
165936,0.0699106153284128
165937,0.030664402297366777
165938,0.6007551191861997
165939,0.3292201336380759
165940,0.9107108358792348
165941,0.035307827424555877
165942,0.001793328164956469
165943,0.30146489306560154
165944,0.10759394692831999
165945,0.06875474712610166
165946,0.5246811312836785
165947,0.00306642885817528
165948,0.029525584191406738
165949,0.02188022615374773
165950,0.15700985738870973
165951,0.4238802394549306
165952,0.2758599993871627
165953,0.12344710405920112
165954,0.6784818563107293
165955,0.09577742891676347
165956,0.7965117182069756
165957,0.011225812596256149
165958,0.01130024609404438
165959,0.017774800229767705
165960,0.027648737874382788
165961,0.026544900234536983
165962,0.9832124298180374
165963,0.6665611606208226
165964,0.002419885444472993
165965,0.003870570090072778
165966,0.9191796523809733
165967,0.018339762071564403
165968,0.9507475311853432
165969,0.09969235263997052
165970,0.19987929614593258
165971,0.9367219040373369
165972,0.53803535838767
165973,0.11344556605873546
165974,0.029417193642555288
165975,0.7663300276020115
165976,0.013173884352941367
165977,0.1459354833181376
165978,0.7591869505535109
165979,0.17807400797078526
165980,0.014161237411686105
165981,0.2365602470619604
165982,0.03824626690443418
165983,0.01432904517858603
165984,0.9425060575226201
165985,0.05004177714638006
165986,0.034994130570863646
165987,0.07484917153101285
165988,0.3057541083092677
165989,0.048110955937155545
165990,0.07604439423381676
165991,0.7722815465443402
165992,0.09699435472554274
165993,0.056124645466664555
165994,0.05491099367792388
165995,0.11507856294373904
165996,0.09269144628019302
165997,0.628751692124415
165998,0.09887934709817689
165999,0.013639306882356386
166000,0.17323374823477034
166001,0.026922873391046282
166002,0.04040069233293503
166003,0.0391596644075851
166004,0.01240710028048678
166005,0.042941708793187726
166006,0.04454694831336849
166007,0.05480011827420197
166008,0.0043281409365495335
166009,0.3545636168449491
166010,0.8815530065494673
166011,0.021278451497966103
166012,0.00764016921310468
166013,0.1339548847023842
166014,0.11881191254991971
166015,0.044591582663382125
166016,0.42520020602395076
166017,0.028667614784855383
166018,0.130139291550353
166019,0.009989873856227216
166020,0.005426527480010809
166021,0.06995611900093557
166022,0.02658629732402164
166023,0.007285667170196812
166024,0.43747987324581583
166025,0.03718189171168775
166026,0.07708909826364313
166027,0.004864698711846851
166028,0.9618014679758348
166029,0.04426260372158365
166030,0.00670037333599984
166031,0.4630823622021157
166032,0.14732114185341977
166033,0.021118066326774862
166034,0.009167521117502925
166035,0.7257516419628111
166036,0.9453749873048343
166037,0.3977071822712927
166038,0.004863551729283059
166039,0.007996234229498132
166040,0.9166779440315136
166041,0.012894778138940082
166042,0.006864158240682256
166043,0.05160765007411654
166044,0.014975527090058458
166045,0.08848282776882407
166046,0.48796569847251464
166047,0.025969548158257572
166048,0.01864111269350418
166049,0.26349339624919943
166050,0.364109641045441
166051,0.010507255364551025
166052,0.33391904618529933
166053,0.5317760577713765
166054,0.020506717708026388
166055,0.8748026342339392
166056,0.03933345024585219
166057,0.006965756581420436
166058,0.8311602510848942
166059,0.9872438616196397
166060,0.2318927216128927
166061,0.37968368268941954
166062,0.6761071180143597
166063,0.9052073286744065
166064,0.021144152761734532
166065,0.2527773078164138
166066,0.0063660636571707145
166067,0.405206080274478
166068,0.16114308313988318
166069,0.2948017089759072
166070,0.7557241852725326
166071,0.01164461694675692
166072,0.09293637311751823
166073,0.23277544049067833
166074,0.204378121354955
166075,0.7011767556308273
166076,0.11904841131582407
166077,0.048405588079217826
166078,0.4362507367234322
166079,0.09739993552317543
166080,0.2559405799191334
166081,0.054106443974080785
166082,0.2246528468730816
166083,0.232885816739325
166084,0.04139726725403504
166085,0.05383195955022245
166086,0.059048812080186384
166087,0.10986389334497515
166088,0.233324654235344
166089,0.024960441570091016
166090,0.16886478672850957
166091,0.1408947259885876
166092,0.9826300915589762
166093,0.5297578728939898
166094,0.93886279561788
166095,0.00602336105953741
166096,0.2471038383735329
166097,0.21486471575213403
166098,0.21606597653404078
166099,0.7100157440276849
166100,0.06105925587985236
166101,0.015993483869743745
166102,0.01517999494390333
166103,0.012768605814136014
166104,0.20133998440014
166105,0.05287235845752507
166106,0.913560295779468
166107,0.1576220952407078
166108,0.4609988663440621
166109,0.14780682067019338
166110,0.04573346277872063
166111,0.01079553192915146
166112,0.01949332077046515
166113,0.034585564536259036
166114,0.20533415809493083
166115,0.044145271290215365
166116,0.14867127418457213
166117,0.014609110648158539
166118,0.0696216331137884
166119,0.008347962318985203
166120,0.0064815348836242456
166121,0.02146493840090937
166122,0.018279270657858178
166123,0.0028468163687542865
166124,0.016688409391545873
166125,0.2074058627655356
166126,0.04565887624210805
166127,0.030074727125837707
166128,0.007308945118898768
166129,0.950004351056535
166130,0.8133053394408943
166131,0.5190199412719354
166132,0.17879144895386118
166133,0.07677907882875415
166134,0.1889846676921469
166135,0.4802361339164321
166136,0.011302803271093948
166137,0.5001197273474852
166138,0.12857485429382648
166139,0.31237681849622445
166140,0.39765717108847676
166141,0.015055764811742225
166142,0.024245381972892034
166143,0.5606907884776458
166144,0.2673822803062641
166145,0.0036448910569314317
166146,0.014209826858207316
166147,0.26662924890036577
166148,0.166590302288101
166149,0.006163232641090142
166150,0.022388632072849725
166151,0.5577156686010429
166152,0.12198064624887299
166153,0.0662026431009875
166154,0.01729925599814288
166155,0.4641735092166429
166156,0.023915390866276705
166157,0.1963345106742152
166158,0.11579494425954681
166159,0.6348833136539842
166160,0.05503349813412236
166161,0.030910804382538865
166162,0.3339678332786395
166163,0.015233606964613617
166164,0.15319628918460454
166165,0.04243190040896488
166166,0.01602964894484586
166167,0.04570128951789949
166168,0.6199132039228314
166169,0.009613694838899359
166170,0.36500369549475736
166171,0.01053549060526612
166172,0.7032804045045276
166173,0.09948518201832195
166174,0.046388527438325264
166175,0.01575127597839915
166176,0.003891305154903488
166177,0.7500699634736472
166178,0.1586395461433403
166179,0.03843683424308655
166180,0.025569880926119885
166181,0.03971147781673181
166182,0.5800606084348123
166183,0.8966180697127044
166184,0.05134120092261947
166185,0.00981674001283982
166186,0.21167365204631028
166187,0.36204703928440113
166188,0.2196367561338209
166189,0.009738327290482499
166190,0.05049436285810348
166191,0.3653107692279196
166192,0.2291650649296602
166193,0.19186126810042264
166194,0.03226100125718364
166195,0.8277754522157661
166196,0.11332393598263832
166197,0.351382590852697
166198,0.1029032584937966
166199,0.016319585991015784
